Start_date,End_date,Category,Start_location,Stop_location,Miles,Purpose,Hour,Month,Day_of_the_week,Weekday,Duration
2016-09-19 19:10:00,2016-09-19 19:49:00,Business,Unknown Location,Islamabad,18.3,Unknown,19,Sep,0,Mon,0 days 00:39:00
2016-09-20 11:29:00,2016-09-20 11:48:00,Business,Islamabad,Unknown Location,16.5,Unknown,11,Sep,1,Tue,0 days 00:19:00
2016-09-20 20:47:00,2016-09-20 22:47:00,Business,Unknown Location,R?walpindi,9.6,Unknown,20,Sep,1,Tue,0 days 02:00:00
2016-09-23 13:15:00,2016-09-23 13:40:00,Business,Karachi,Karachi,2.9,Unknown,13,Sep,4,Fri,0 days 00:25:00
2016-09-24 14:34:00,2016-09-24 15:15:00,Business,Karachi,Unknown Location,8.2,Unknown,14,Sep,5,Sat,0 days 00:41:00
2016-09-24 20:29:00,2016-09-24 20:33:00,Business,Unknown Location,Unknown Location,2.4,Unknown,20,Sep,5,Sat,0 days 00:04:00
2016-09-27 08:33:00,2016-09-27 08:35:00,Business,Unknown Location,Unknown Location,5.8,Unknown,8,Sep,1,Tue,0 days 00:02:00
2016-09-27 13:21:00,2016-09-27 14:43:00,Business,Lahore,Lahore,9.8,Unknown,13,Sep,1,Tue,0 days 01:22:00
2016-09-27 19:14:00,2016-09-27 20:34:00,Business,Lahore,Unknown Location,7.3,Unknown,19,Sep,1,Tue,0 days 01:20:00
2016-09-27 21:01:00,2016-09-28 02:37:00,Business,Unknown Location,Unknown Location,195.6,Unknown,21,Sep,1,Tue,0 days 05:36:00
2016-09-28 17:21:00,2016-09-28 19:36:00,Business,Islamabad,Unknown Location,20.5,Unknown,17,Sep,2,Wed,0 days 02:15:00
2016-09-29 16:13:00,2016-09-29 18:47:00,Business,Unknown Location,Islamabad,12.6,Unknown,16,Sep,3,Thu,0 days 02:34:00
2016-09-30 17:39:00,2016-09-30 20:20:00,Business,Islamabad,Islamabad,37.7,Unknown,17,Sep,4,Fri,0 days 02:41:00
2016-09-30 20:59:00,2016-09-30 22:34:00,Business,Islamabad,Unknown Location,16.7,Unknown,20,Sep,4,Fri,0 days 01:35:00
2016-10-03 17:09:00,2016-10-03 17:12:00,Business,Unknown Location,Islamabad,10.5,Unknown,17,Oct,0,Mon,0 days 00:03:00
2016-10-03 18:17:00,2016-10-03 18:34:00,Business,Islamabad,Islamabad,2.8,Unknown,18,Oct,0,Mon,0 days 00:17:00
2016-10-03 18:51:00,2016-10-03 19:01:00,Business,Islamabad,Islamabad,1.6,Unknown,18,Oct,0,Mon,0 days 00:10:00
2016-10-03 22:04:00,2016-10-03 22:33:00,Business,Islamabad,Unknown Location,12.7,Unknown,22,Oct,0,Mon,0 days 00:29:00
2016-10-04 09:50:00,2016-10-04 10:52:00,Business,Unknown Location,Unknown Location,28.6,Unknown,9,Oct,1,Tue,0 days 01:02:00
2016-10-04 12:17:00,2016-10-04 12:18:00,Business,Unknown Location,Unknown Location,15.1,Unknown,12,Oct,1,Tue,0 days 00:01:00
2016-10-06 08:49:00,2016-10-06 11:36:00,Business,Unknown Location,R?walpindi,17.9,Unknown,8,Oct,3,Thu,0 days 02:47:00
2016-10-06 17:23:00,2016-10-06 17:40:00,Business,R?walpindi,Unknown Location,112.6,Unknown,17,Oct,3,Thu,0 days 00:17:00
2016-10-06 18:37:00,2016-10-06 18:39:00,Business,Unknown Location,Unknown Location,18.4,Unknown,18,Oct,3,Thu,0 days 00:02:00
2016-10-06 19:46:00,2016-10-06 20:26:00,Business,Unknown Location,Unknown Location,13.8,Unknown,19,Oct,3,Thu,0 days 00:40:00
2016-10-07 10:56:00,2016-10-07 10:59:00,Business,Unknown Location,Lahore,33.2,Unknown,10,Oct,4,Fri,0 days 00:03:00
2016-10-07 11:27:00,2016-10-07 11:50:00,Business,Lahore,Lahore,2.6,Unknown,11,Oct,4,Fri,0 days 00:23:00
2016-10-07 13:52:00,2016-10-07 14:08:00,Business,Lahore,Unknown Location,5.8,Unknown,13,Oct,4,Fri,0 days 00:16:00
2016-10-07 14:29:00,2016-10-07 15:11:00,Business,Unknown Location,Lahore,8.3,Unknown,14,Oct,4,Fri,0 days 00:42:00
2016-10-07 15:47:00,2016-10-07 16:02:00,Business,Lahore,Lahore,2.4,Unknown,15,Oct,4,Fri,0 days 00:15:00
2016-10-07 18:08:00,2016-10-07 18:27:00,Business,Lahore,Lahore,3.1,Unknown,18,Oct,4,Fri,0 days 00:19:00
2016-10-07 18:33:00,2016-10-07 19:01:00,Business,Lahore,Lahore,6.1,Unknown,18,Oct,4,Fri,0 days 00:28:00
2016-10-08 15:03:00,2016-10-08 15:03:00,Business,Karachi,Karachi,3.6,Unknown,15,Oct,5,Sat,0 days 00:00:00
2016-10-08 18:15:00,2016-10-08 18:18:00,Business,Karachi,Unknown Location,8.0,Unknown,18,Oct,5,Sat,0 days 00:03:00
2016-10-09 14:04:00,2016-10-09 14:23:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,14,Oct,6,Sun,0 days 00:19:00
2016-10-10 17:22:00,2016-10-10 17:28:00,Business,Islamabad,Islamabad,1.7,Unknown,17,Oct,0,Mon,0 days 00:06:00
2016-10-10 17:33:00,2016-10-10 18:13:00,Business,Islamabad,Unknown Location,9.5,Unknown,17,Oct,0,Mon,0 days 00:40:00
2016-10-11 01:27:00,2016-10-11 02:08:00,Business,Unknown Location,R?walpindi,17.1,Meeting,1,Oct,1,Tue,0 days 00:41:00
2016-10-12 19:18:00,2016-10-12 19:21:00,Business,R?walpindi,Unknown Location,18.4,Unknown,19,Oct,2,Wed,0 days 00:03:00
2016-10-13 11:20:00,2016-10-13 11:58:00,Business,Unknown Location,Islamabad,9.8,Unknown,11,Oct,3,Thu,0 days 00:38:00
2016-10-13 12:08:00,2016-10-13 12:14:00,Business,Islamabad,Islamabad,1.0,Unknown,12,Oct,3,Thu,0 days 00:06:00
2016-10-13 13:02:00,2016-10-13 13:02:00,Business,Islamabad,Islamabad,0.7,Unknown,13,Oct,3,Thu,0 days 00:00:00
2016-10-13 13:37:00,2016-10-13 13:46:00,Business,Islamabad,Islamabad,2.3,Unknown,13,Oct,3,Thu,0 days 00:09:00
2016-10-13 16:08:00,2016-10-13 16:53:00,Business,Islamabad,Unknown Location,10.9,Unknown,16,Oct,3,Thu,0 days 00:45:00
2016-10-14 08:50:00,2016-10-14 09:44:00,Business,Unknown Location,R?walpindi,12.7,Unknown,8,Oct,4,Fri,0 days 00:54:00
2016-10-14 10:16:00,2016-10-14 10:52:00,Business,R?walpindi,Unknown Location,12.4,Unknown,10,Oct,4,Fri,0 days 00:36:00
2016-10-14 15:56:00,2016-10-14 16:20:00,Business,Unknown Location,Unknown Location,3.8,Unknown,15,Oct,4,Fri,0 days 00:24:00
2016-10-14 23:54:00,2016-10-15 02:06:00,Business,Unknown Location,R?walpindi,17.0,Meeting,23,Oct,4,Fri,0 days 02:12:00
2016-10-15 22:28:00,2016-10-15 22:48:00,Business,Morrisville,Morrisville,6.2,Unknown,22,Oct,5,Sat,0 days 00:20:00
2016-10-16 00:01:00,2016-10-16 00:14:00,Business,Morrisville,Cary,3.1,Unknown,0,Oct,6,Sun,0 days 00:13:00
2016-10-16 12:52:00,2016-10-16 13:11:00,Business,Cary,Durham,10.5,Meeting,12,Oct,6,Sun,0 days 00:19:00
2016-10-16 14:40:00,2016-10-16 15:01:00,Business,Durham,Morrisville,8.1,Unknown,14,Oct,6,Sun,0 days 00:21:00
2016-10-16 15:10:00,2016-10-16 15:19:00,Business,Morrisville,Cary,3.1,Unknown,15,Oct,6,Sun,0 days 00:09:00
2016-10-16 19:27:00,2016-10-16 19:33:00,Business,Whitebridge,Parkway,2.1,Meeting,19,Oct,6,Sun,0 days 00:06:00
2016-10-16 20:30:00,2016-10-16 20:39:00,Business,Cary,Morrisville,4.3,Unknown,20,Oct,6,Sun,0 days 00:09:00
2016-10-16 21:34:00,2016-10-16 21:41:00,Business,Morrisville,Cary,2.5,Meal/Entertain,21,Oct,6,Sun,0 days 00:07:00
2016-10-17 15:19:00,2016-10-17 15:57:00,Business,Cary,Raleigh,20.6,Unknown,15,Oct,0,Mon,0 days 00:38:00
2016-10-17 16:29:00,2016-10-17 17:11:00,Business,Raleigh,Cary,17.6,Unknown,16,Oct,0,Mon,0 days 00:42:00
2016-10-17 18:02:00,2016-10-17 18:16:00,Business,Cary,Apex,5.6,Unknown,18,Oct,0,Mon,0 days 00:14:00
2016-10-17 18:31:00,2016-10-17 18:45:00,Business,Apex,Apex,3.3,Unknown,18,Oct,0,Mon,0 days 00:14:00
2016-10-17 19:08:00,2016-10-17 19:25:00,Business,Apex,Cary,5.3,Unknown,19,Oct,0,Mon,0 days 00:17:00
2016-10-18 08:12:00,2016-10-18 08:22:00,Business,Whitebridge,Edgehill Farms,3.3,Unknown,8,Oct,1,Tue,0 days 00:10:00
2016-10-18 08:53:00,2016-10-18 09:02:00,Business,Edgehill Farms,Whitebridge,3.3,Unknown,8,Oct,1,Tue,0 days 00:09:00
2016-10-18 10:41:00,2016-10-18 11:09:00,Business,Cary,Morrisville,7.9,Temporary Site,10,Oct,1,Tue,0 days 00:28:00
2016-10-18 18:12:00,2016-10-18 18:33:00,Business,Oakland,Emeryville,13.0,Unknown,18,Oct,1,Tue,0 days 00:21:00
2016-10-18 19:03:00,2016-10-18 19:13:00,Business,Emeryville,Berkeley,3.0,Unknown,19,Oct,1,Tue,0 days 00:10:00
2016-10-18 20:31:00,2016-10-18 20:37:00,Business,Berkeley,Emeryville,3.0,Unknown,20,Oct,1,Tue,0 days 00:06:00
2016-10-19 09:33:00,2016-10-19 09:47:00,Business,Emeryville,Oakland,3.8,Unknown,9,Oct,2,Wed,0 days 00:14:00
2016-10-19 09:54:00,2016-10-19 10:21:00,Business,Oakland,San Francisco,9.5,Unknown,9,Oct,2,Wed,0 days 00:27:00
2016-10-19 13:45:00,2016-10-19 13:56:00,Business,SOMISSPO,French Quarter,1.7,Unknown,13,Oct,2,Wed,0 days 00:11:00
2016-10-19 14:02:00,2016-10-19 14:31:00,Business,San Francisco,Berkeley,10.8,Unknown,14,Oct,2,Wed,0 days 00:29:00
2016-10-19 15:44:00,2016-10-19 16:02:00,Business,West Berkeley,North Berkeley Hills,4.1,Unknown,15,Oct,2,Wed,0 days 00:18:00
2016-10-19 16:06:00,2016-10-19 16:19:00,Business,North Berkeley Hills,Southside,2.2,Unknown,16,Oct,2,Wed,0 days 00:13:00
2016-10-19 16:33:00,2016-10-19 17:01:00,Business,Berkeley,Emeryville,4.6,Unknown,16,Oct,2,Wed,0 days 00:28:00
2016-10-20 11:26:00,2016-10-20 11:34:00,Business,Emeryville,Berkeley,3.1,Unknown,11,Oct,3,Thu,0 days 00:08:00
2016-10-20 12:19:00,2016-10-20 13:17:00,Business,Berkeley,San Jose,47.7,Unknown,12,Oct,3,Thu,0 days 00:58:00
2016-10-20 20:44:00,2016-10-20 21:37:00,Business,San Jose,Emeryville,44.6,Unknown,20,Oct,3,Thu,0 days 00:53:00
2016-10-21 10:06:00,2016-10-21 10:21:00,Business,Emeryville,Oakland,13.2,Unknown,10,Oct,4,Fri,0 days 00:15:00
2016-10-22 00:54:00,2016-10-22 01:09:00,Business,Morrisville,Cary,8.7,Unknown,0,Oct,5,Sat,0 days 00:15:00
2016-10-22 13:26:00,2016-10-22 14:03:00,Business,Cary,Raleigh,17.2,Unknown,13,Oct,5,Sat,0 days 00:37:00
2016-10-22 17:08:00,2016-10-22 17:55:00,Business,Raleigh,Cary,14.0,Unknown,17,Oct,5,Sat,0 days 00:47:00
2016-10-23 09:24:00,2016-10-23 10:05:00,Business,Cary,Raleigh,28.1,Unknown,9,Oct,6,Sun,0 days 00:41:00
2016-10-23 12:17:00,2016-10-23 12:59:00,Business,Raleigh,Cary,28.2,Unknown,12,Oct,6,Sun,0 days 00:42:00
2016-10-23 19:04:00,2016-10-23 19:14:00,Business,Cary,Morrisville,3.1,Meal/Entertain,19,Oct,6,Sun,0 days 00:10:00
2016-10-23 21:10:00,2016-10-23 21:25:00,Business,Morrisville,Cary,3.1,Customer Visit,21,Oct,6,Sun,0 days 00:15:00
2016-10-24 14:57:00,2016-10-24 15:26:00,Business,Cary,Durham,16.4,Unknown,14,Oct,0,Mon,0 days 00:29:00
2016-10-24 15:33:00,2016-10-24 16:13:00,Business,Durham,Morrisville,15.4,Unknown,15,Oct,0,Mon,0 days 00:40:00
2016-10-24 16:34:00,2016-10-24 16:41:00,Business,Morrisville,Cary,2.2,Unknown,16,Oct,0,Mon,0 days 00:07:00
2016-10-25 13:27:00,2016-10-25 14:08:00,Business,Cary,Apex,11.2,Unknown,13,Oct,1,Tue,0 days 00:41:00
2016-10-25 15:04:00,2016-10-25 15:11:00,Business,Apex,Eagle Rock,2.2,Unknown,15,Oct,1,Tue,0 days 00:07:00
2016-10-25 15:16:00,2016-10-25 15:33:00,Business,Eagle Rock,Cary,3.6,Unknown,15,Oct,1,Tue,0 days 00:17:00
2016-10-25 20:00:00,2016-10-25 20:11:00,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,20,Oct,1,Tue,0 days 00:11:00
2016-10-25 20:54:00,2016-10-25 21:03:00,Business,Savon Height,Parkway,4.9,Unknown,20,Oct,1,Tue,0 days 00:09:00
2016-10-25 22:24:00,2016-10-25 22:45:00,Business,Parkway,Whitebridge,8.7,Errand/Supplies,22,Oct,1,Tue,0 days 00:21:00
2016-10-26 19:25:00,2016-10-26 19:31:00,Business,Whitebridge,Parkway,2.1,Meeting,19,Oct,2,Wed,0 days 00:06:00
2016-10-26 20:53:00,2016-10-26 21:03:00,Business,Parkway,Whitebridge,2.1,Unknown,20,Oct,2,Wed,0 days 00:10:00
2016-10-27 18:51:00,2016-10-27 19:16:00,Business,Cary,Morrisville,8.4,Meeting,18,Oct,3,Thu,0 days 00:25:00
2016-10-27 19:20:00,2016-10-27 19:35:00,Business,Morrisville,Morrisville,5.9,Unknown,19,Oct,3,Thu,0 days 00:15:00
2016-10-27 19:52:00,2016-10-27 20:21:00,Business,Huntington Woods,Huntington Woods,12.1,Unknown,19,Oct,3,Thu,0 days 00:29:00
2016-10-27 20:47:00,2016-10-27 20:54:00,Business,Huntington Woods,Weston,3.9,Unknown,20,Oct,3,Thu,0 days 00:07:00
2016-10-27 21:26:00,2016-10-27 21:48:00,Business,Morrisville,Cary,6.2,Unknown,21,Oct,3,Thu,0 days 00:22:00
2016-10-28 11:34:00,2016-10-28 11:52:00,Business,Cary,Durham,10.4,Meeting,11,Oct,4,Fri,0 days 00:18:00
2016-10-28 13:06:00,2016-10-28 13:36:00,Business,Durham,Cary,9.9,Meeting,13,Oct,4,Fri,0 days 00:30:00
2016-10-28 15:53:00,2016-10-28 17:59:00,Business,Cary,Winston Salem,107.0,Meeting,15,Oct,4,Fri,0 days 02:06:00
2016-10-28 18:13:00,2016-10-28 20:07:00,Business,Winston Salem,Asheville,133.6,Meeting,18,Oct,4,Fri,0 days 01:54:00
2016-10-28 20:13:00,2016-10-28 22:00:00,Business,Asheville,Topton,91.8,Meeting,20,Oct,4,Fri,0 days 01:47:00
2016-10-29 15:22:00,2016-10-29 17:05:00,Business,Topton,Hayesville,40.7,Meeting,15,Oct,5,Sat,0 days 01:43:00
2016-10-29 17:13:00,2016-10-29 19:19:00,Business,Hayesville,Topton,75.7,Unknown,17,Oct,5,Sat,0 days 02:06:00
2016-10-30 07:49:00,2016-10-30 08:30:00,Business,Topton,Bryson City,29.8,Unknown,7,Oct,6,Sun,0 days 00:41:00
2016-10-30 09:07:00,2016-10-30 10:09:00,Business,Bryson City,Bryson City,16.3,Unknown,9,Oct,6,Sun,0 days 01:02:00
2016-10-30 10:11:00,2016-10-30 10:38:00,Business,Bryson City,Bryson City,6.5,Unknown,10,Oct,6,Sun,0 days 00:27:00
2016-10-30 10:51:00,2016-10-30 11:21:00,Business,Bryson City,Bryson City,6.3,Unknown,10,Oct,6,Sun,0 days 00:30:00
2016-10-30 12:24:00,2016-10-30 12:35:00,Business,Bryson City,Almond,6.6,Unknown,12,Oct,6,Sun,0 days 00:11:00
2016-10-30 12:58:00,2016-10-30 13:18:00,Business,Almond,Bryson City,15.2,Unknown,12,Oct,6,Sun,0 days 00:20:00
2016-10-30 13:24:00,2016-10-30 14:37:00,Business,Bryson City,Asheville,68.4,Unknown,13,Oct,6,Sun,0 days 01:13:00
2016-10-30 15:22:00,2016-10-30 18:23:00,Business,Asheville,Mebane,195.9,Unknown,15,Oct,6,Sun,0 days 03:01:00
2016-10-30 18:26:00,2016-10-30 19:39:00,Business,Mebane,Cary,45.2,Unknown,18,Oct,6,Sun,0 days 01:13:00
2016-10-31 18:11:00,2016-10-31 18:20:00,Business,Cary,Morrisville,3.2,Unknown,18,Oct,0,Mon,0 days 00:09:00
2016-10-31 18:47:00,2016-10-31 19:16:00,Business,Morrisville,Raleigh,10.3,Unknown,18,Oct,0,Mon,0 days 00:29:00
2016-10-31 20:18:00,2016-10-31 20:44:00,Business,Raleigh,Cary,13.1,Unknown,20,Oct,0,Mon,0 days 00:26:00
2016-10-31 21:45:00,2016-10-31 22:10:00,Business,Savon Height,Whitebridge,9.6,Errand/Supplies,21,Oct,0,Mon,0 days 00:25:00
2016-11-01 11:50:00,2016-11-01 12:27:00,Business,Cary,Durham,16.5,Unknown,11,Nov,1,Tue,0 days 00:37:00
2016-11-01 16:29:00,2016-11-01 17:02:00,Business,Durham,Cary,12.8,Unknown,16,Nov,1,Tue,0 days 00:33:00
2016-11-01 17:35:00,2016-11-01 17:42:00,Business,Whitebridge,Whitebridge,1.2,Unknown,17,Nov,1,Tue,0 days 00:07:00
2016-11-01 19:14:00,2016-11-01 19:20:00,Business,Whitebridge,Whitebridge,1.0,Unknown,19,Nov,1,Tue,0 days 00:06:00
2016-11-01 19:59:00,2016-11-01 20:12:00,Business,Whitebridge,Whitebridge,4.1,Unknown,19,Nov,1,Tue,0 days 00:13:00
2016-11-01 20:41:00,2016-11-01 20:55:00,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain,20,Nov,1,Tue,0 days 00:14:00
2016-11-02 15:10:00,2016-11-02 15:18:00,Business,Whitebridge,Westpark Place,1.4,Unknown,15,Nov,2,Wed,0 days 00:08:00
2016-11-02 15:45:00,2016-11-02 15:52:00,Business,Westpark Place,Whitebridge,1.8,Unknown,15,Nov,2,Wed,0 days 00:07:00
2016-11-02 16:46:00,2016-11-02 17:11:00,Business,Cary,Morrisville,8.5,Meeting,16,Nov,2,Wed,0 days 00:25:00
2016-11-02 17:34:00,2016-11-02 17:49:00,Business,Morrisville,Morrisville,5.0,Unknown,17,Nov,2,Wed,0 days 00:15:00
2016-11-02 17:53:00,2016-11-02 18:00:00,Business,Morrisville,Cary,3.8,Unknown,17,Nov,2,Wed,0 days 00:07:00
2016-11-03 11:28:00,2016-11-03 11:34:00,Business,Whitebridge,Hazelwood,2.5,Unknown,11,Nov,3,Thu,0 days 00:06:00
2016-11-03 12:43:00,2016-11-03 12:49:00,Business,Hazelwood,Whitebridge,2.4,Unknown,12,Nov,3,Thu,0 days 00:06:00
2016-11-03 13:42:00,2016-11-03 13:47:00,Business,Whitebridge,Westpark Place,1.4,Unknown,13,Nov,3,Thu,0 days 00:05:00
2016-11-03 14:13:00,2016-11-03 14:26:00,Business,Westpark Place,Whitebridge,1.8,Unknown,14,Nov,3,Thu,0 days 00:13:00
2016-11-03 18:51:00,2016-11-03 19:08:00,Business,Cary,Morrisville,3.1,Meal/Entertain,18,Nov,3,Thu,0 days 00:17:00
2016-11-03 22:46:00,2016-11-03 22:58:00,Business,Morrisville,Cary,3.1,Customer Visit,22,Nov,3,Thu,0 days 00:12:00
2016-11-04 10:02:00,2016-11-04 10:18:00,Business,Cary,Morrisville,7.9,Temporary Site,10,Nov,4,Fri,0 days 00:16:00
2016-11-04 18:14:00,2016-11-04 18:21:00,Business,San Jose,Santa Clara,3.8,Unknown,18,Nov,4,Fri,0 days 00:07:00
2016-11-04 21:04:00,2016-11-04 21:20:00,Business,Agnew,Cory,4.3,Unknown,21,Nov,4,Fri,0 days 00:16:00
2016-11-04 22:12:00,2016-11-04 22:25:00,Business,Cory,Agnew,3.9,Unknown,22,Nov,4,Fri,0 days 00:13:00
2016-11-05 08:34:00,2016-11-05 08:43:00,Business,Agnew,Renaissance,2.2,Unknown,8,Nov,5,Sat,0 days 00:09:00
2016-11-05 17:29:00,2016-11-05 17:40:00,Business,Renaissance,Agnew,2.8,Unknown,17,Nov,5,Sat,0 days 00:11:00
2016-11-05 19:20:00,2016-11-05 19:28:00,Business,Agnew,Agnew,2.2,Unknown,19,Nov,5,Sat,0 days 00:08:00
2016-11-06 10:50:00,2016-11-06 11:04:00,Business,Agnew,Renaissance,2.4,Unknown,10,Nov,6,Sun,0 days 00:14:00
2016-11-06 16:05:00,2016-11-06 16:22:00,Business,Renaissance,Agnew,2.8,Meeting,16,Nov,6,Sun,0 days 00:17:00
2016-11-06 16:27:00,2016-11-06 17:28:00,Business,Santa Clara,Berkeley,43.9,Customer Visit,16,Nov,6,Sun,0 days 01:01:00
2016-11-06 19:04:00,2016-11-06 19:12:00,Business,Downtown,West Berkeley,1.8,Unknown,19,Nov,6,Sun,0 days 00:08:00
2016-11-06 20:06:00,2016-11-06 20:21:00,Business,West Berkeley,Central,3.3,Unknown,20,Nov,6,Sun,0 days 00:15:00
2016-11-07 12:28:00,2016-11-07 12:57:00,Business,Berkeley,San Francisco,11.8,Between Offices,12,Nov,0,Mon,0 days 00:29:00
2016-11-07 19:17:00,2016-11-07 19:57:00,Business,San Francisco,Berkeley,13.2,Between Offices,19,Nov,0,Mon,0 days 00:40:00
2016-11-08 10:29:00,2016-11-08 10:57:00,Business,Berkeley,San Francisco,12.2,Between Offices,10,Nov,1,Tue,0 days 00:28:00
2016-11-08 12:16:00,2016-11-08 12:49:00,Business,San Francisco,Berkeley,11.3,Meeting,12,Nov,1,Tue,0 days 00:33:00
2016-11-08 13:41:00,2016-11-08 14:01:00,Business,Berkeley,Emeryville,3.6,Unknown,13,Nov,1,Tue,0 days 00:20:00
2016-11-08 16:21:00,2016-11-08 16:34:00,Business,Emeryville,Berkeley,3.0,Unknown,16,Nov,1,Tue,0 days 00:13:00
2016-11-09 13:08:00,2016-11-09 13:41:00,Business,Berkeley,San Francisco,11.4,Unknown,13,Nov,2,Wed,0 days 00:33:00
2016-11-09 15:58:00,2016-11-09 16:04:00,Business,NOMA,Downtown,0.9,Unknown,15,Nov,2,Wed,0 days 00:06:00
2016-11-09 17:31:00,2016-11-09 18:03:00,Business,Downtown,Sunnyside,6.2,Unknown,17,Nov,2,Wed,0 days 00:32:00
2016-11-09 18:09:00,2016-11-09 18:14:00,Business,Sunnyside,Ingleside,0.7,Unknown,18,Nov,2,Wed,0 days 00:05:00
2016-11-09 18:21:00,2016-11-09 18:35:00,Business,Ingleside,Potrero Flats,5.5,Meeting,18,Nov,2,Wed,0 days 00:14:00
2016-11-09 18:40:00,2016-11-09 19:17:00,Business,San Francisco,Oakland,12.7,Customer Visit,18,Nov,2,Wed,0 days 00:37:00
2016-11-09 20:52:00,2016-11-09 21:02:00,Business,Oakland,Berkeley,2.6,Unknown,20,Nov,2,Wed,0 days 00:10:00
2016-11-09 21:56:00,2016-11-09 22:02:00,Business,Central,Central,1.1,Unknown,21,Nov,2,Wed,0 days 00:06:00
2016-11-10 09:46:00,2016-11-10 10:15:00,Business,Berkeley,San Francisco,12.6,Temporary Site,9,Nov,3,Thu,0 days 00:29:00
2016-11-10 10:20:00,2016-11-10 10:31:00,Business,Tenderloin,SOMISSPO,1.2,Unknown,10,Nov,3,Thu,0 days 00:11:00
2016-11-10 14:57:00,2016-11-10 15:07:00,Business,SOMISSPO,Tenderloin,1.1,Unknown,14,Nov,3,Thu,0 days 00:10:00
2016-11-10 15:17:00,2016-11-10 15:22:00,Business,San Francisco,Oakland,9.9,Temporary Site,15,Nov,3,Thu,0 days 00:05:00
2016-11-10 15:30:00,2016-11-10 15:53:00,Business,Oakland,Berkeley,6.0,Meeting,15,Nov,3,Thu,0 days 00:23:00
2016-11-10 19:18:00,2016-11-10 19:21:00,Business,West Berkeley,Central,0.8,Unknown,19,Nov,3,Thu,0 days 00:03:00
2016-11-11 09:35:00,2016-11-11 10:23:00,Business,Berkeley,Menlo Park,45.9,Customer Visit,9,Nov,4,Fri,0 days 00:48:00
2016-11-11 12:58:00,2016-11-11 13:13:00,Business,Menlo Park,Palo Alto,4.0,Unknown,12,Nov,4,Fri,0 days 00:15:00
2016-11-11 14:20:00,2016-11-11 14:32:00,Business,Palo Alto,Menlo Park,2.5,Unknown,14,Nov,4,Fri,0 days 00:12:00
2016-11-11 14:39:00,2016-11-11 15:46:00,Business,Menlo Park,Berkeley,36.6,Customer Visit,14,Nov,4,Fri,0 days 01:07:00
2016-11-11 18:30:00,2016-11-11 18:43:00,Business,Central,College Avenue,2.9,Unknown,18,Nov,4,Fri,0 days 00:13:00
2016-11-11 21:08:00,2016-11-11 21:18:00,Business,College Avenue,Central,2.6,Unknown,21,Nov,4,Fri,0 days 00:10:00
2016-11-12 10:32:00,2016-11-12 10:52:00,Business,Central,South,2.3,Unknown,10,Nov,5,Sat,0 days 00:20:00
2016-11-12 10:55:00,2016-11-12 11:25:00,Business,South,Downtown,6.4,Unknown,10,Nov,5,Sat,0 days 00:30:00
2016-11-12 13:07:00,2016-11-12 13:15:00,Business,Downtown,Central,1.4,Unknown,13,Nov,5,Sat,0 days 00:08:00
2016-11-12 13:46:00,2016-11-12 13:50:00,Business,Central,West Berkeley,0.6,Unknown,13,Nov,5,Sat,0 days 00:04:00
2016-11-12 14:22:00,2016-11-12 14:53:00,Business,West Berkeley,South,5.9,Meeting,14,Nov,5,Sat,0 days 00:31:00
2016-11-12 15:14:00,2016-11-12 15:21:00,Business,South,Southwest Berkeley,0.8,Unknown,15,Nov,5,Sat,0 days 00:07:00
2016-11-12 15:25:00,2016-11-12 15:36:00,Business,Berkeley,Emeryville,1.3,Unknown,15,Nov,5,Sat,0 days 00:11:00
2016-11-12 15:40:00,2016-11-12 15:59:00,Business,Emeryville,Berkeley,3.7,Errand/Supplies,15,Nov,5,Sat,0 days 00:19:00
2016-11-13 08:54:00,2016-11-13 09:02:00,Business,Central,Central,2.3,Unknown,8,Nov,6,Sun,0 days 00:08:00
2016-11-13 09:27:00,2016-11-13 09:53:00,Business,Central,Central,2.6,Unknown,9,Nov,6,Sun,0 days 00:26:00
2016-11-13 10:31:00,2016-11-13 10:37:00,Business,Central,Southside,1.9,Unknown,10,Nov,6,Sun,0 days 00:06:00
2016-11-13 11:04:00,2016-11-13 11:16:00,Business,Southside,West Berkeley,2.1,Unknown,11,Nov,6,Sun,0 days 00:12:00
2016-11-13 12:22:00,2016-11-13 12:51:00,Business,West Berkeley,Southside,4.0,Meeting,12,Nov,6,Sun,0 days 00:29:00
2016-11-13 13:05:00,2016-11-13 13:11:00,Business,Southside,South Berkeley,0.9,Unknown,13,Nov,6,Sun,0 days 00:06:00
2016-11-13 13:14:00,2016-11-13 13:18:00,Business,South Berkeley,Southside,0.9,Unknown,13,Nov,6,Sun,0 days 00:04:00
2016-11-13 14:35:00,2016-11-13 14:46:00,Business,Southside,Central,2.4,Unknown,14,Nov,6,Sun,0 days 00:11:00
2016-11-13 15:14:00,2016-11-13 15:24:00,Business,Central,Southside,1.9,Unknown,15,Nov,6,Sun,0 days 00:10:00
2016-11-13 15:47:00,2016-11-13 15:59:00,Business,Southside,Central,1.9,Unknown,15,Nov,6,Sun,0 days 00:12:00
2016-11-14 11:24:00,2016-11-14 12:13:00,Business,Berkeley,Mountain View,44.6,Customer Visit,11,Nov,0,Mon,0 days 00:49:00
